TotalOrders,TotalSpent,AvgOrderValue,TotalTransactions,FirstPurchase,LastPurchase,TotalItems,CustomerLifespan,Recency
2,263.55,6.43,41,2018-12-03 14:06:00,2019-03-29 13:50:00,168,115,252
1,179.17,16.29,11,2019-07-11 10:27:00,2019-07-11 10:27:00,94,0,149
2,222.05,9.25,24,2019-05-27 13:32:00,2019-05-27 13:50:00,261,0,193
5,1388.88,16.15,86,2018-12-04 11:01:00,2019-12-06 15:23:00,570,367,0
1,56.25,14.06,4,2018-12-04 10:36:00,2018-12-04 10:36:00,39,0,368
1,351.11,6.88,51,2019-11-14 12:19:00,2019-11-14 12:19:00,221,0,23
3,363.88,3.14,116,2019-07-06 12:18:00,2019-11-21 12:43:00,384,138,16
7,5126.76,69.28,74,2019-02-15 14:04:00,2019-11-28 08:08:00,2410,285,9
1,164.68,5.49,30,2019-11-29 14:50:00,2019-11-29 14:50:00,84,0,7
7,1567.69,10.45,150,2019-03-27 13:28:00,2019-11-18 12:24:00,544,235,19
3,967.45,3.89,249,2019-05-11 13:01:00,2019-12-04 12:21:00,509,206,3
1,191.94,27.42,7,2019-06-17 10:38:00,2019-06-17 10:38:00,98,0,173
8,1232.18,4.61,267,2019-01-25 11:55:00,2019-12-07 10:51:00,1015,315,0
2,264.62,13.93,19,2019-04-18 17:10:00,2019-06-12 14:29:00,185,54,177
8,1528.09,9.86,155,2018-12-06 13:07:00,2019-11-21 13:46:00,757,350,15
1,123.1,10.26,12,2019-04-04 10:40:00,2019-04-04 10:40:00,42,0,247
2,334.23,8.36,40,2019-03-11 15:55:00,2019-05-31 11:42:00,153,80,190
2,639.89,4.47,143,2018-12-04 11:26:00,2019-11-18 11:28:00,545,349,19
4,167.5,2.79,60,2019-07-06 15:16:00,2019-07-06 15:31:00,99,0,153
1,336.03,13.44,25,2019-06-18 11:03:00,2019-06-18 11:03:00,166,0,172
1,369.5,33.59,11,2018-11-29 13:51:00,2018-11-29 13:51:00,138,0,372
1,127.08,6.05,21,2018-11-30 12:16:00,2018-11-30 12:16:00,122,0,372
1,207.15,17.26,12,2019-05-27 15:35:00,2019-05-27 15:35:00,93,0,193
1,426.63,20.32,21,2019-10-01 14:52:00,2019-10-01 14:52:00,139,0,66
8,2495.87,21.7,115,2019-02-21 14:50:00,2019-12-03 17:13:00,2325,285,3
3,1107.46,14.97,74,2019-09-12 12:05:00,2019-11-16 13:14:00,885,65,20
2,416.86,34.74,12,2019-04-10 09:35:00,2019-04-12 13:27:00,115,2,238
1,145.35,20.76,7,2019-10-04 15:48:00,2019-10-04 15:48:00,73,0,63
5,404.58,22.48,18,2019-01-18 10:11:00,2019-08-17 12:56:00,240,211,111
15,6115.01,80.46,76,2019-01-10 12:43:00,2019-09-09 11:30:00,4728,241,89
1,35.8,35.8,1,2019-01-30 16:18:00,2019-01-30 16:18:00,4,0,310
1,337.44,24.1,14,2019-07-27 09:01:00,2019-07-27 09:01:00,232,0,133
1,325.1,54.18,6,2019-03-06 10:33:00,2019-03-06 10:33:00,50,0,276
1,181.0,90.5,2,2018-12-07 13:14:00,2018-12-07 13:14:00,52,0,364
1,1708.24,58.9,29,2019-09-16 10:46:00,2019-09-16 10:46:00,898,0,82
2,955.24,15.92,60,2019-10-25 08:35:00,2019-11-29 15:32:00,567,35,7
2,364.72,19.2,19,2019-09-27 17:34:00,2019-11-21 09:09:00,284,54,16
4,1765.51,18.02,98,2018-12-13 11:56:00,2019-11-06 11:09:00,729,327,31
2,708.22,17.27,41,2019-02-25 11:57:00,2019-11-29 08:34:00,313,276,8
4,806.57,8.86,91,2019-04-26 12:55:00,2019-11-04 11:18:00,399,191,33
8,1659.38,16.93,98,2018-12-03 15:15:00,2019-11-22 15:32:00,892,354,14
14,4416.26,24.13,183,2018-11-30 11:22:00,2019-11-13 14:15:00,2135,348,23
1,428.89,10.21,42,2019-11-06 12:14:00,2019-11-06 12:14:00,211,0,31
1,104.35,14.91,7,2019-09-24 13:41:00,2019-09-24 13:41:00,33,0,73
2,470.76,16.81,28,2019-10-23 13:05:00,2019-11-18 11:33:00,298,25,19
4,845.64,6.93,122,2018-12-05 13:18:00,2019-11-20 16:44:00,453,350,16
2,418.83,4.99,84,2019-01-23 11:57:00,2019-11-14 15:41:00,211,295,22
3,666.1,33.3,20,2019-06-05 12:19:00,2019-12-05 11:06:00,124,182,2
1,314.1,28.55,11,2019-02-07 12:08:00,2019-02-07 12:08:00,116,0,303
12,4199.85,120.0,35,2019-01-30 16:47:00,2019-11-20 12:50:00,1717,293,17
1,307.82,76.96,4,2018-12-06 11:42:00,2018-12-06 11:42:00,106,0,366
7,3442.15,19.56,176,2019-02-22 10:10:00,2019-10-29 13:13:00,2262,249,38
1,371.01,15.46,24,2019-09-14 13:33:00,2019-09-14 13:33:00,243,0,83
2,430.94,4.4,98,2019-05-01 17:12:00,2019-06-25 13:00:00,277,54,164
2,1054.73,16.23,65,2019-10-29 16:24:00,2019-11-20 13:29:00,1016,21,16
1,1098.78,22.42,49,2019-09-21 15:21:00,2019-09-21 15:21:00,888,0,76
3,2398.86,55.79,43,2019-03-28 15:05:00,2019-09-10 09:41:00,1560,165,88
8,3408.48,35.14,97,2019-01-30 13:50:00,2019-11-13 08:00:00,1866,286,24
4,1475.02,13.05,113,2018-11-29 12:15:00,2019-11-15 17:34:00,892,351,21
10,2837.67,10.51,270,2018-12-04 13:21:00,2019-12-05 12:16:00,1843,365,2
2,1142.42,30.88,37,2019-04-15 11:04:00,2019-08-06 16:31:00,1086,113,122
1,168.12,12.01,14,2019-11-07 15:17:00,2019-11-07 15:17:00,268,0,29
7,1451.28,10.37,140,2018-12-04 08:34:00,2019-11-25 15:38:00,1556,356,11
1,158.03,5.85,27,2019-11-18 13:23:00,2019-11-18 13:23:00,181,0,18
2,792.11,15.23,52,2019-02-23 15:35:00,2019-10-24 15:58:00,443,243,43
1,41.99,14.0,3,2019-12-04 11:00:00,2019-12-04 11:00:00,17,0,3
7,2797.57,5.07,552,2019-10-24 16:21:00,2019-11-29 10:45:00,2051,35,8
1,427.07,12.2,35,2019-10-14 12:28:00,2019-10-14 12:28:00,177,0,54
6,1060.68,8.16,130,2018-12-06 15:59:00,2019-09-10 15:14:00,384,277,87
5,3089.97,6.11,506,2018-12-10 13:32:00,2019-11-01 12:45:00,2041,325,36
3,12393.7,1377.08,9,2019-12-05 12:14:00,2019-12-05 12:17:00,5110,0,2
5,2735.37,26.56,103,2018-12-13 12:09:00,2019-11-08 09:57:00,1185,329,29
4,615.39,2.82,218,2019-03-12 11:46:00,2019-11-25 13:47:00,300,258,11
1,101.4,12.68,8,2019-05-10 13:12:00,2019-05-10 13:12:00,84,0,210
4,1701.94,4.42,385,2019-05-06 13:32:00,2019-10-21 11:05:00,1393,167,47
3,478.78,14.51,33,2019-05-17 10:54:00,2019-11-14 10:32:00,323,180,23
4,992.71,11.03,90,2019-07-01 11:26:00,2019-11-15 16:51:00,378,137,21
3,407.5,4.74,86,2018-12-10 12:18:00,2019-04-06 10:14:00,210,116,245
16,3362.71,15.86,212,2018-12-06 16:34:00,2019-11-29 16:31:00,2042,357,7
3,1415.29,15.06,94,2019-07-05 18:02:00,2019-11-02 13:25:00,799,119,34
47,37130.6,267.13,139,2018-12-01 13:09:00,2019-12-04 10:36:00,15536,367,3
3,662.38,4.57,145,2019-02-19 17:42:00,2019-10-31 12:04:00,265,253,37
3,705.39,3.88,182,2019-10-19 12:56:00,2019-12-04 10:58:00,909,45,3
8,1508.76,6.42,235,2018-12-06 12:36:00,2019-12-04 14:35:00,620,363,2
1,211.88,6.62,32,2019-10-21 12:56:00,2019-10-21 12:56:00,102,0,46
2,408.9,14.6,28,2019-06-10 13:52:00,2019-10-29 14:13:00,190,141,38
9,3786.24,23.66,160,2018-12-08 12:29:00,2019-10-22 11:51:00,1733,317,46
3,851.01,18.5,46,2019-10-03 13:54:00,2019-11-21 11:18:00,487,48,16
1,628.28,8.27,76,2019-03-22 13:16:00,2019-03-22 13:16:00,261,0,259
3,719.81,7.13,101,2019-03-16 13:32:00,2019-10-22 16:34:00,358,220,45
1,251.24,3.93,64,2019-11-25 13:26:00,2019-11-25 13:26:00,398,0,11
1,439.66,15.7,28,2019-11-08 11:45:00,2019-11-08 11:45:00,338,0,29
1,236.09,7.38,32,2019-10-25 13:53:00,2019-10-25 13:53:00,243,0,42
6,934.62,58.41,16,2019-02-08 12:19:00,2019-09-07 10:47:00,1147,210,91
63,81024.84,334.81,242,2018-11-29 09:57:00,2019-10-30 10:27:00,40208,335,38
1,331.24,11.42,29,2019-02-01 11:28:00,2019-02-01 11:28:00,283,0,309
2,548.94,5.49,100,2019-04-04 14:23:00,2019-09-06 13:07:00,423,154,91
20,8816.4,7.75,1137,2018-12-03 10:36:00,2019-12-02 12:44:00,3539,364,5
3,437.7,19.9,22,2019-01-09 11:54:00,2019-05-25 16:17:00,242,136,195
2,758.92,13.8,55,2019-03-19 13:01:00,2019-09-11 14:53:00,716,176,86
3,855.02,21.92,39,2018-12-14 10:18:00,2019-03-13 09:13:00,428,88,269
3,471.78,18.15,26,2019-05-20 11:29:00,2019-11-30 12:40:00,244,194,7
3,1313.55,20.21,65,2019-03-14 09:58:00,2019-10-03 13:47:00,684,203,64
3,3166.4,527.73,6,2019-07-19 16:27:00,2019-11-07 12:25:00,1584,110,30
5,1197.27,16.86,71,2019-01-09 13:25:00,2019-11-15 17:50:00,755,310,21
4,773.99,19.85,39,2019-01-24 11:14:00,2019-10-31 12:50:00,503,280,37
4,1340.7,16.15,83,2019-02-20 14:55:00,2019-08-10 12:41:00,897,170,119
2,256.44,32.06,8,2018-11-29 15:27:00,2018-11-29 15:28:00,144,0,372
3,1111.79,3.56,312,2019-09-23 14:33:00,2019-10-28 13:19:00,793,34,39
1,137.9,13.79,10,2019-06-17 11:44:00,2019-06-17 11:44:00,278,0,173
1,362.06,10.65,34,2019-10-14 15:13:00,2019-10-14 15:13:00,282,0,53
2,1511.95,18.0,84,2019-08-07 14:57:00,2019-11-05 11:21:00,1793,89,32
1,783.9,11.2,70,2019-07-15 13:08:00,2019-07-15 13:08:00,380,0,144
1,134.8,16.85,8,2019-05-01 09:26:00,2019-05-01 09:26:00,22,0,220
1,664.85,9.78,68,2019-10-23 15:19:00,2019-10-23 15:19:00,347,0,44
7,2263.12,18.7,121,2019-02-26 10:35:00,2019-11-21 15:23:00,863,268,15
6,1459.86,8.11,180,2018-12-05 10:36:00,2019-10-03 09:56:00,643,301,65
4,1153.62,18.03,64,2018-12-08 12:00:00,2019-11-28 12:15:00,800,355,9
1,335.32,14.58,23,2019-03-22 14:55:00,2019-03-22 14:56:00,262,0,259
1,372.09,5.03,74,2018-12-07 13:03:00,2018-12-07 13:03:00,231,0,364
5,1521.87,14.92,102,2019-08-05 14:33:00,2019-11-21 11:54:00,936,107,16
2,852.15,25.82,33,2019-11-05 16:36:00,2019-11-15 15:50:00,457,9,21
1,326.24,15.54,21,2019-10-24 11:14:00,2019-10-24 11:14:00,180,0,44
1,584.32,25.41,23,2019-02-22 14:32:00,2019-02-22 14:32:00,140,0,287
1,122.4,122.4,1,2019-02-13 15:41:00,2019-02-13 15:41:00,48,0,296
10,2234.73,17.32,129,2019-05-13 12:31:00,2019-12-04 14:59:00,1435,205,2
1,79.2,79.2,1,2019-02-27 09:47:00,2019-02-27 09:47:00,16,0,283
3,1352.0,64.38,21,2019-10-28 13:06:00,2019-11-21 12:48:00,864,23,16
2,217.16,21.72,10,2019-03-08 14:44:00,2019-09-17 10:42:00,128,192,81
5,2806.9,12.37,227,2018-12-06 11:16:00,2019-10-12 13:06:00,1477,310,55
2,1317.62,42.5,31,2018-12-12 11:51:00,2019-08-29 10:47:00,908,259,100
1,436.18,11.48,38,2019-02-11 16:05:00,2019-02-11 16:05:00,216,0,298
5,981.51,5.88,167,2019-01-21 12:07:00,2019-11-14 13:24:00,636,297,22
5,1121.39,28.75,39,2018-12-05 13:45:00,2019-10-09 13:09:00,511,307,58
2,315.06,17.5,18,2019-05-23 09:18:00,2019-07-06 08:45:00,154,43,154
3,817.86,16.04,51,2019-03-28 15:38:00,2019-08-15 10:46:00,628,139,114
1,17.0,17.0,1,2019-08-23 11:09:00,2019-08-23 11:09:00,20,0,106
4,1078.23,17.11,63,2019-05-02 13:57:00,2019-11-26 12:45:00,647,207,11
1,320.62,26.72,12,2019-03-18 13:38:00,2019-03-18 13:38:00,155,0,263
1,185.05,18.5,10,2019-04-11 13:47:00,2019-04-11 13:47:00,87,0,239
7,2005.63,29.93,67,2018-11-29 09:45:00,2019-09-11 09:59:00,613,286,87
3,731.9,18.77,39,2019-04-26 08:34:00,2019-10-18 13:13:00,434,175,49
1,1290.7,16.98,76,2019-09-28 10:18:00,2019-09-28 10:18:00,757,0,70
3,1842.14,32.32,57,2019-08-01 12:50:00,2019-10-26 13:19:00,942,86,41
6,1429.64,29.78,48,2019-04-18 12:28:00,2019-11-30 14:16:00,558,226,6
1,302.36,10.43,29,2019-10-07 10:23:00,2019-10-07 10:23:00,123,0,61
1,336.96,25.92,13,2019-04-03 10:13:00,2019-04-03 10:13:00,330,0,248
1,108.38,18.06,6,2019-10-03 10:37:00,2019-10-03 10:37:00,74,0,65
7,3204.16,103.36,31,2019-06-07 18:42:00,2019-11-20 09:40:00,1176,165,17
1,842.5,17.55,48,2019-09-14 11:48:00,2019-09-14 11:48:00,615,0,84
2,611.88,33.99,18,2019-02-02 12:37:00,2019-05-03 09:17:00,612,89,218
3,1337.48,3.78,354,2019-01-30 14:01:00,2019-10-23 14:35:00,733,266,44
4,195.74,12.23,16,2019-01-03 11:47:00,2019-07-17 14:28:00,574,195,142
1,161.38,5.38,30,2019-06-07 16:16:00,2019-06-07 16:16:00,176,0,182
1,135.75,16.97,8,2019-06-20 10:13:00,2019-06-20 10:13:00,43,0,170
8,1667.97,5.87,284,2019-02-18 12:14:00,2019-11-28 11:32:00,1001,282,9
1,612.78,18.02,34,2019-05-10 12:01:00,2019-05-10 12:01:00,248,0,211
1,232.21,7.74,30,2019-06-01 11:42:00,2019-06-01 11:42:00,130,0,189
2,423.36,26.46,16,2019-09-26 10:15:00,2019-11-29 15:11:00,240,64,7
4,1309.14,43.64,30,2019-10-09 14:10:00,2019-10-09 14:22:00,878,0,58
2,867.11,4.09,212,2019-05-06 11:52:00,2019-10-11 12:59:00,586,158,56
4,684.42,18.01,38,2018-12-06 11:41:00,2019-09-25 15:34:00,1128,293,72
1,307.78,19.24,16,2019-10-17 09:18:00,2019-10-17 09:18:00,170,0,51
1,249.0,22.64,11,2019-01-24 14:45:00,2019-01-24 14:45:00,48,0,316
1,289.35,22.26,13,2018-12-05 15:48:00,2018-12-05 15:48:00,124,0,366
4,6287.77,53.74,117,2019-02-14 11:18:00,2019-11-08 16:03:00,2125,267,28
1,656.25,16.41,40,2019-10-29 13:58:00,2019-10-29 13:58:00,323,0,38
5,1880.22,21.13,89,2019-02-28 12:21:00,2019-11-20 11:14:00,988,264,17
6,3506.54,44.96,78,2019-04-12 08:32:00,2019-10-17 11:53:00,1802,188,51
33,14589.04,43.16,338,2019-01-23 15:55:00,2019-12-04 11:24:00,8887,314,3
2,618.09,17.66,35,2018-12-13 14:00:00,2019-11-16 10:05:00,371,337,21
1,517.55,24.65,21,2019-03-20 12:30:00,2019-03-20 12:30:00,209,0,262
3,709.38,19.17,37,2019-03-05 09:52:00,2019-10-09 09:10:00,440,217,59
3,635.41,20.5,31,2019-05-15 10:23:00,2019-11-19 08:37:00,330,187,18
2,725.18,20.72,35,2018-12-01 14:40:00,2019-10-03 12:15:00,730,305,65
1,620.4,20.68,30,2019-09-10 13:11:00,2019-09-10 13:11:00,238,0,87
1,535.34,14.47,37,2019-04-02 10:16:00,2019-04-02 10:16:00,422,0,249
6,2424.94,20.73,117,2018-12-03 15:18:00,2019-12-04 14:13:00,919,365,2
1,175.2,175.2,1,2019-04-05 10:09:00,2019-04-05 10:09:00,16,0,246
11,3799.49,16.96,224,2018-12-13 09:09:00,2019-11-29 10:33:00,3123,351,8
3,734.13,25.31,29,2019-04-19 15:25:00,2019-07-03 14:20:00,427,74,156
1,375.0,17.05,22,2019-07-27 09:57:00,2019-07-27 09:57:00,246,0,133
1,76.32,76.32,1,2019-02-14 14:01:00,2019-02-14 14:01:00,72,0,295
2,280.52,15.58,18,2019-07-18 14:54:00,2019-12-03 11:29:00,308,137,4
5,2053.02,17.55,117,2018-11-30 18:27:00,2019-10-26 12:39:00,1047,329,42
1,1829.04,63.07,29,2019-03-14 09:47:00,2019-03-14 09:47:00,642,0,268
5,1824.23,20.5,89,2018-12-18 09:22:00,2019-10-19 10:50:00,1073,305,49
9,3122.04,24.02,130,2019-01-31 12:02:00,2019-11-29 12:42:00,1308,302,8
3,656.69,36.48,18,2019-09-26 11:48:00,2019-11-22 11:41:00,347,56,15
1,348.2,24.87,14,2019-03-01 12:27:00,2019-03-01 12:27:00,236,0,281
2,1025.44,51.27,20,2019-09-13 10:53:00,2019-10-03 14:19:00,1162,20,64
19,5575.56,11.76,474,2018-12-04 10:03:00,2019-12-06 12:10:00,2599,367,1
1,37.4,18.7,2,2019-03-30 15:03:00,2019-03-30 15:03:00,4,0,251
2,856.6,142.77,6,2018-12-07 16:28:00,2019-04-19 15:15:00,192,132,231
3,822.48,24.19,34,2019-10-26 09:12:00,2019-11-20 15:04:00,433,25,16
27,3787.6,38.65,98,2018-12-03 11:38:00,2019-11-27 12:45:00,1892,359,10
4,1822.97,21.45,85,2019-09-23 11:33:00,2019-11-29 15:28:00,1325,67,7
6,1885.05,15.08,125,2019-04-03 13:42:00,2019-10-18 08:21:00,1770,197,50
1,73.2,24.4,3,2019-10-09 14:51:00,2019-10-09 14:51:00,24,0,58
5,1140.21,16.52,69,2019-04-10 12:02:00,2019-09-03 13:22:00,787,146,94
6,1418.32,16.88,84,2019-08-31 15:23:00,2019-11-22 10:53:00,575,82,15
3,1009.55,43.89,23,2019-07-09 09:23:00,2019-08-03 13:26:00,651,25,125
4,1037.59,17.89,58,2019-04-11 14:38:00,2019-09-04 14:32:00,533,145,93
1,331.95,22.13,15,2019-10-18 12:57:00,2019-10-18 12:57:00,95,0,49
1,197.9,24.74,8,2019-07-22 16:05:00,2019-07-22 16:05:00,94,0,137
1,215.83,19.62,11,2019-10-08 09:41:00,2019-10-08 09:41:00,99,0,60
8,10254.18,63.3,162,2019-03-30 10:23:00,2019-08-29 16:28:00,5867,152,99
1,305.54,27.78,11,2019-09-25 13:38:00,2019-09-25 13:38:00,152,0,72
4,6617.65,236.34,28,2019-02-16 10:11:00,2019-09-26 13:23:00,3791,222,71
1,338.71,22.58,15,2019-10-01 14:59:00,2019-10-01 14:59:00,113,0,66
6,1158.79,25.75,45,2019-05-10 13:33:00,2019-10-04 17:43:00,561,147,63
2,529.41,17.08,31,2019-04-19 11:59:00,2019-11-21 09:41:00,260,215,16
12,4006.94,18.38,218,2018-11-30 14:40:00,2019-11-15 12:43:00,3020,349,22
15,6911.44,23.43,295,2019-02-26 13:34:00,2019-11-06 09:50:00,5048,252,31
4,981.86,14.65,67,2019-04-09 09:44:00,2019-10-24 12:19:00,782,198,44
2,215.48,19.59,11,2019-09-13 15:21:00,2019-11-22 11:47:00,134,69,15
1,215.08,35.85,6,2019-10-28 15:59:00,2019-10-28 15:59:00,88,0,39
13,5180.52,38.66,134,2018-12-12 12:38:00,2019-12-05 11:26:00,3351,357,2
1,314.45,16.55,19,2019-04-15 11:45:00,2019-04-15 11:45:00,219,0,236
1,400.68,26.71,15,2019-09-23 14:58:00,2019-09-23 14:58:00,129,0,74
2,1080.62,6.04,179,2019-06-26 15:47:00,2019-12-03 14:40:00,523,159,3
4,1863.47,16.79,111,2019-08-20 10:47:00,2019-12-04 16:02:00,1286,106,2
1,365.27,20.29,18,2018-12-12 10:43:00,2018-12-12 10:43:00,191,0,360
4,592.9,16.94,35,2018-11-30 15:39:00,2019-10-10 12:31:00,262,313,58
1,405.71,7.12,57,2019-11-14 13:40:00,2019-11-14 13:40:00,231,0,22
4,761.38,7.77,98,2019-06-11 11:33:00,2019-11-07 09:32:00,517,148,30
4,537.06,8.52,63,2019-01-14 11:07:00,2019-10-14 10:41:00,272,272,54
1,394.38,20.76,19,2019-11-12 13:51:00,2019-11-12 13:51:00,140,0,24
2,664.26,10.06,66,2019-02-21 13:37:00,2019-10-24 11:36:00,333,244,44
5,2262.62,49.19,46,2019-04-05 12:23:00,2019-09-10 11:58:00,1179,157,88
18,21086.3,171.43,123,2018-11-29 12:27:00,2019-12-06 12:36:00,7559,372,1
1,547.02,23.78,23,2019-09-10 12:11:00,2019-09-10 12:11:00,154,0,88
2,690.34,16.84,41,2019-02-27 12:51:00,2019-11-18 13:00:00,244,264,18
1,159.0,26.5,6,2019-09-20 10:03:00,2019-09-20 10:03:00,48,0,78
3,1062.75,24.15,44,2019-03-13 13:23:00,2019-06-20 11:30:00,420,98,170
1,242.35,17.31,14,2019-09-18 10:18:00,2019-09-18 10:18:00,104,0,80
1,914.93,24.73,37,2019-03-15 15:34:00,2019-03-15 15:34:00,254,0,266
2,304.25,20.28,15,2019-02-28 15:28:00,2019-04-16 13:31:00,91,46,234
7,3084.68,36.72,84,2018-11-29 11:29:00,2019-11-08 09:59:00,2088,343,29
3,864.86,8.92,97,2018-12-05 13:13:00,2019-11-01 11:43:00,717,330,36
1,846.72,6.18,137,2019-01-23 13:38:00,2019-01-23 13:38:00,365,0,317
4,1295.3,13.49,96,2019-04-02 12:00:00,2019-10-11 17:51:00,1116,192,56
5,1096.32,8.18,134,2019-03-05 12:17:00,2019-10-24 08:30:00,493,232,44
3,255.12,31.89,8,2019-04-16 12:58:00,2019-05-18 14:41:00,192,32,202
1,314.22,52.37,6,2019-04-26 13:33:00,2019-04-26 13:33:00,90,0,224
2,1010.6,21.5,47,2019-05-09 10:18:00,2019-09-11 17:16:00,318,125,86
2,542.03,15.49,35,2019-05-01 15:12:00,2019-06-01 10:06:00,365,30,189
4,990.88,26.78,37,2019-05-06 14:05:00,2019-10-25 12:16:00,550,171,43
3,536.68,24.39,22,2018-12-06 12:51:00,2019-09-27 17:27:00,174,295,70
5,867.31,18.85,46,2019-01-09 15:42:00,2019-10-28 10:56:00,330,291,40
1,432.2,21.61,20,2019-09-20 14:10:00,2019-09-20 14:10:00,184,0,77
2,414.2,21.8,19,2019-06-01 09:30:00,2019-10-12 08:29:00,228,132,56
2,3718.8,27.55,135,2019-09-21 13:44:00,2019-11-13 14:30:00,1641,53,23
13,2607.87,3.94,662,2018-12-03 11:04:00,2019-11-28 11:08:00,1453,360,9
7,3603.21,12.26,294,2019-03-05 17:04:00,2019-11-29 15:12:00,1982,268,7
2,409.1,8.02,51,2019-10-14 12:09:00,2019-11-04 12:32:00,110,21,33
2,1522.75,16.73,91,2018-11-30 11:41:00,2019-05-10 10:18:00,855,160,211
3,1413.66,15.71,90,2019-03-26 09:30:00,2019-11-14 10:14:00,1014,233,23
1,114.56,7.16,16,2019-06-20 14:23:00,2019-06-20 14:23:00,182,0,169
1,152.94,21.85,7,2019-10-07 11:32:00,2019-10-07 11:32:00,78,0,61
5,1800.07,26.09,69,2019-04-12 13:50:00,2019-10-16 10:07:00,950,186,52
2,389.44,16.23,24,2018-11-29 09:59:00,2019-03-21 15:07:00,208,112,260
2,3683.86,29.95,123,2019-03-27 13:33:00,2019-10-02 09:09:00,3233,188,66
8,2619.91,9.7,270,2018-12-07 14:25:00,2019-11-21 12:40:00,1767,348,16
1,752.43,57.88,13,2019-03-16 12:18:00,2019-03-16 12:18:00,581,0,266
1,46.95,23.48,2,2019-06-14 10:11:00,2019-06-14 10:11:00,2,0,176
5,5203.51,38.54,135,2019-05-02 14:33:00,2019-10-23 13:30:00,2994,173,44
1,1035.45,57.53,18,2019-10-18 09:40:00,2019-10-18 09:40:00,311,0,50
4,746.83,6.02,124,2019-04-05 19:05:00,2019-11-20 17:23:00,306,228,16
9,5447.0,21.11,258,2018-12-08 10:21:00,2019-11-28 16:41:00,2646,355,8
7,861.89,14.13,61,2019-05-15 14:50:00,2019-09-25 12:08:00,398,132,73
2,667.65,14.84,45,2019-09-27 18:30:00,2019-09-27 18:30:00,533,0,70
1,1141.24,21.13,54,2018-12-19 14:26:00,2018-12-19 14:26:00,688,0,352
5,1429.24,10.75,133,2018-12-14 16:36:00,2019-12-05 12:45:00,1038,355,2
1,411.7,16.47,25,2019-08-13 10:53:00,2019-08-13 10:54:00,224,0,116
1,357.95,5.34,67,2018-11-29 15:35:00,2018-11-29 15:35:00,155,0,372
1,559.87,16.97,33,2019-05-25 12:41:00,2019-05-25 12:41:00,336,0,196
1,810.6,135.1,6,2019-06-14 09:34:00,2019-06-14 09:34:00,420,0,176
1,566.38,24.63,23,2019-08-29 17:12:00,2019-08-29 17:12:00,114,0,99
3,1509.58,14.11,107,2019-06-14 11:50:00,2019-11-16 15:00:00,1054,155,20
1,2062.06,121.3,17,2019-09-26 14:57:00,2019-09-26 14:57:00,934,0,71
1,168.3,15.3,11,2019-01-02 11:42:00,2019-01-02 11:42:00,114,0,339
5,1570.81,9.46,166,2019-05-13 13:37:00,2019-12-02 12:08:00,1236,202,5
2,823.97,7.56,109,2019-10-18 13:54:00,2019-11-06 16:12:00,544,19,30
1,142.5,17.81,8,2019-06-21 09:08:00,2019-06-21 09:08:00,298,0,169
1,302.25,17.78,17,2019-08-08 12:24:00,2019-08-08 12:24:00,191,0,121
10,2248.99,19.06,118,2018-12-05 15:02:00,2019-11-16 09:58:00,982,345,21
4,1328.55,16.82,79,2019-10-04 10:45:00,2019-11-28 08:17:00,841,54,9
1,301.9,15.1,20,2019-03-14 08:29:00,2019-03-14 08:29:00,206,0,268
3,598.2,22.16,27,2019-06-04 10:06:00,2019-11-15 11:59:00,198,164,22
1,233.22,21.2,11,2019-08-03 09:44:00,2019-08-03 09:44:00,158,0,126
3,5360.63,33.09,162,2019-01-08 14:16:00,2019-11-12 10:49:00,2659,307,25
1,361.22,16.42,22,2019-07-22 12:18:00,2019-07-22 12:18:00,256,0,138
6,632.27,15.42,41,2018-12-05 15:18:00,2019-05-08 12:12:00,487,153,213
4,2560.0,640.0,4,2019-03-21 14:46:00,2019-10-31 11:24:00,8000,223,37
2,706.57,16.82,42,2019-04-11 11:46:00,2019-08-23 15:35:00,467,134,105
2,616.26,16.66,37,2019-10-19 13:13:00,2019-11-20 08:54:00,394,31,17
2,274.15,17.13,16,2019-10-19 09:04:00,2019-12-04 13:02:00,165,46,2
1,226.37,16.17,14,2019-01-11 11:57:00,2019-01-11 11:57:00,75,0,330
8,2938.91,19.46,151,2018-12-14 14:26:00,2019-10-04 13:48:00,1484,293,63
3,1341.65,19.44,69,2019-02-13 14:30:00,2019-08-10 12:46:00,890,177,119
1,328.15,17.27,19,2019-11-02 13:05:00,2019-11-02 13:05:00,199,0,34
1,404.4,134.8,3,2019-05-04 11:27:00,2019-05-04 11:27:00,72,0,217
2,1038.46,18.54,56,2019-05-08 15:31:00,2019-06-18 15:25:00,732,40,171
5,373.65,31.14,12,2019-01-18 12:11:00,2019-09-26 14:55:00,135,251,71
2,326.75,8.83,37,2019-11-01 14:33:00,2019-12-06 15:41:00,231,35,0
1,207.5,207.5,1,2019-05-25 14:48:00,2019-05-25 14:48:00,50,0,195
3,428.68,3.63,118,2019-06-13 14:26:00,2019-08-01 12:58:00,282,48,127
3,594.24,33.01,18,2019-04-06 09:20:00,2019-10-22 08:48:00,194,198,46
14,3110.96,9.75,319,2019-01-07 12:01:00,2019-12-02 10:11:00,709,328,5
6,3844.22,12.05,319,2018-12-03 12:43:00,2019-11-23 13:23:00,2571,355,13
3,251.91,6.46,39,2019-08-17 17:08:00,2019-11-20 12:24:00,147,94,17
